id,size,type,status,weight,inbound_mode,outbound_mode,direction,service,input_vessel,input_vessel_carrier,input_vessel_liner,input_vessel_service,output_vessel,output_vessel_carrier,output_vessel_liner,output_vessel_service
JIKH1199818,40,"dry, tank",full,light,deep_sea,truck,import,washing,Green Anton,,MSC,NUX1,,,,
RUAA7197859,40,dry,full,light,deep_sea,rail,import,strip,Green Anton,,MSC,NUX1,,,,
QNWE9611238,40,"dry, reefer, hazardous",empty,medium,deep_sea,rail,import,,Green Anton,,MSC,NUX1,,,,
XDUN9778528,40,dry,empty,medium,deep_sea,rail,import,stuff,Green Anton,,MSC,NUX1,,,,
KMOS7727577,40,dry,full,medium,deep_sea,rail,import,"washing, customs, stuff",Green Anton,,MSC,NUX1,,,,
KTDP3427148,40,dry,empty,light,deep_sea,deep_sea,waterside_transshipment,,Green Anton,,MSC,NUX1,,,,
TPZY7297195,40,"dry, reefer",full,medium,deep_sea,truck,import,,Green Anton,,MSC,NUX1,,,,
ODKI5361572,40,dry,full,light,deep_sea,feeder,waterside_transshipment,strip,Green Anton,,MSC,NUX1,,,,
QZDV8136447,40,"dry, reefer",empty,medium,deep_sea,rail,import,"washing, strip",Green Anton,,MSC,NUX1,,,,
FBEJ9721925,40,"dry, reefer",full,heavy,deep_sea,deep_sea,waterside_transshipment,"washing, seal, stuff",Green Anton,,MSC,NUX1,,,,
MMEE7463824,20,dry,full,light,deep_sea,rail,import,"seal, customs, strip",Green Anton,,MSC,NUX1,,,,
FPZI7469676,40,dry,full,light,deep_sea,feeder,waterside_transshipment,,Green Anton,,MSC,NUX1,,,,
FBVI4646688,20,reefer,full,light,deep_sea,rail,import,,Green Anton,,MSC,NUX1,,,,
TRVQ8375648,40,dry,full,medium,deep_sea,rail,import,,Green Anton,,MSC,NUX1,,,,
EVDX9863672,40,dry,full,light,deep_sea,deep_sea,waterside_transshipment,seal,Green Anton,,MSC,NUX1,,,,
ASBW8765569,40,"dry, reefer, tank",empty,light,deep_sea,rail,import,"washing, customs",Green Anton,,MSC,NUX1,,,,
MBSJ9198247,20,dry,full,medium,deep_sea,deep_sea,waterside_transshipment,stuff,Green Anton,,MSC,NUX1,,,,
MADT2747563,40,dry,full,heavy,deep_sea,truck,import,,Green Anton,,MSC,NUX1,,,,
NDPW8542472,40,dry,full,light,deep_sea,rail,import,,Green Anton,,MSC,NUX1,,,,
OHVV6291862,20,dry,full,heavy,deep_sea,rail,import,strip,Green Anton,,MSC,NUX1,,,,
OGWC3688595,20,dry,full,light,deep_sea,rail,import,seal,Green Anton,,MSC,NUX1,,,,
FWRJ4871923,20,dry,full,medium,deep_sea,truck,import,,Green Anton,,MSC,NUX1,,,,
CPGK7539753,40,dry,full,medium,deep_sea,rail,import,seal,Green Anton,,MSC,NUX1,,,,
CMIQ5717296,40,dry,full,light,deep_sea,truck,import,stuff,Green Anton,,MSC,NUX1,,,,
IIDG4313848,40,dry,full,heavy,deep_sea,truck,import,seal,Green Anton,,MSC,NUX1,,,,
SZIE9696266,40,"dry, hazardous",empty,light,deep_sea,feeder,waterside_transshipment,"customs, stuff",Green Anton,,MSC,NUX1,,,,
SOZV7851354,40,dry,full,heavy,deep_sea,rail,import,,Green Anton,,MSC,NUX1,,,,
PKQZ4778958,20,"dry, reefer",full,light,deep_sea,truck,import,customs,Green Anton,,MSC,NUX1,,,,
QJMB6739818,40,dry,full,medium,deep_sea,rail,import,,Green Anton,,MSC,NUX1,,,,
KXED7945691,20,dry,full,medium,deep_sea,rail,import,washing,Green Anton,,MSC,NUX1,,,,
IRAN3217686,40,dry,full,heavy,deep_sea,truck,import,,Green Anton,,MSC,NUX1,,,,
TYMO9211461,20,"dry, reefer",empty,medium,deep_sea,rail,import,,Green Anton,,MSC,NUX1,,,,
EZJZ9765856,40,dry,full,heavy,deep_sea,rail,import,,Green Anton,,MSC,NUX1,,,,
UKBI4782446,40,dry,full,medium,deep_sea,deep_sea,waterside_transshipment,"seal, customs, stuff",Green Anton,,MSC,NUX1,,,,
AIHR7714517,20,"dry, reefer",empty,heavy,deep_sea,truck,import,seal,Green Anton,,MSC,NUX1,,,,
KPHI5445768,40,reefer,full,medium,deep_sea,rail,import,seal,Green Anton,,MSC,NUX1,,,,
EWWM8613424,40,dry,full,heavy,deep_sea,rail,import,strip,Green Anton,,MSC,NUX1,,,,
NOOT5947688,40,"dry, reefer",full,medium,deep_sea,rail,import,"seal, strip",Green Anton,,MSC,NUX1,,,,
ICZC4982256,40,"dry, reefer",full,medium,deep_sea,feeder,waterside_transshipment,"customs, stuff",Green Anton,,MSC,NUX1,,,,
GGXN4858533,20,"reefer, hazardous",full,light,deep_sea,deep_sea,waterside_transshipment,,Green Anton,,MSC,NUX1,,,,
HAPH6319555,20,dry,full,heavy,deep_sea,rail,import,"customs, strip",Green Anton,,MSC,NUX1,,,,
BZGV3654623,20,"dry, reefer",full,medium,deep_sea,rail,import,"seal, strip",Green Anton,,MSC,NUX1,,,,
ZFHV8943194,40,dry,full,medium,deep_sea,rail,import,stuff,Green Anton,,MSC,NUX1,,,,
ALQU8149991,40,hazardous,full,light,deep_sea,deep_sea,waterside_transshipment,,Green Anton,,MSC,NUX1,,,,
IIWV4563411,40,dry,full,heavy,deep_sea,truck,import,"washing, seal, stuff",Green Anton,,MSC,NUX1,,,,
IZTK4716913,20,"dry, reefer",full,medium,deep_sea,rail,import,,Green Anton,,MSC,NUX1,,,,
ZZRR3329847,40,dry,empty,light,deep_sea,rail,import,"washing, stuff",Green Anton,,MSC,NUX1,,,,
PNTE7173593,40,dry,full,light,deep_sea,deep_sea,waterside_transshipment,"seal, stuff",Green Anton,,MSC,NUX1,,,,
YEYP5814479,40,dry,full,light,deep_sea,deep_sea,waterside_transshipment,"washing, customs",Green Anton,,MSC,NUX1,,,,
SOGG9141271,20,dry,empty,heavy,deep_sea,rail,import,,Green Anton,,MSC,NUX1,,,,
NESI4678149,40,hazardous,full,heavy,deep_sea,truck,import,seal,Green Anton,,MSC,NUX1,,,,
THYP3196523,20,"dry, reefer",empty,light,deep_sea,rail,import,seal,Green Anton,,MSC,NUX1,,,,
ZTRI7786338,20,"dry, hazardous",full,light,deep_sea,rail,import,,Green Anton,,MSC,NUX1,,,,
RBZC8194962,20,"dry, reefer",full,heavy,deep_sea,rail,import,seal,Green Anton,,MSC,NUX1,,,,
DKKD4421411,40,"dry, reefer",full,light,deep_sea,deep_sea,waterside_transshipment,,Green Anton,,MSC,NUX1,,,,
ZFUF4916814,20,"dry, hazardous",full,light,deep_sea,rail,import,strip,Green Anton,,MSC,NUX1,,,,
IMCK1823989,40,tank,full,light,deep_sea,feeder,waterside_transshipment,,Green Anton,,MSC,NUX1,,,,
FIEX4729356,40,dry,empty,heavy,deep_sea,truck,import,strip,Green Anton,,MSC,NUX1,,,,
DCJS7863589,40,dry,empty,light,deep_sea,rail,import,"seal, customs",Green Anton,,MSC,NUX1,,,,
UICC6514755,20,dry,full,light,deep_sea,rail,import,,Green Anton,,MSC,NUX1,,,,
OTGU2485675,20,dry,full,heavy,deep_sea,rail,import,"seal, customs",Green Anton,,MSC,NUX1,,,,
GSOZ8668181,40,dry,empty,medium,deep_sea,rail,import,customs,Green Anton,,MSC,NUX1,,,,
IXHC9847991,40,dry,full,medium,deep_sea,rail,import,,Green Anton,,MSC,NUX1,,,,
FAFP2271844,20,dry,full,light,deep_sea,feeder,waterside_transshipment,"washing, strip",Green Anton,,MSC,NUX1,,,,
GQSA5986453,20,dry,empty,heavy,deep_sea,rail,import,customs,Green Anton,,MSC,NUX1,,,,
EEJK2246398,40,"dry, tank",full,heavy,deep_sea,feeder,waterside_transshipment,stuff,Green Anton,,MSC,NUX1,,,,
NCWA3119289,20,dry,full,heavy,deep_sea,feeder,waterside_transshipment,,Green Anton,,MSC,NUX1,,,,
LYIF3996231,20,dry,full,light,deep_sea,truck,import,seal,Green Anton,,MSC,NUX1,,,,
MHUS7967137,40,dry,full,medium,deep_sea,truck,import,,Green Anton,,MSC,NUX1,,,,
REXT3162795,40,dry,full,medium,deep_sea,deep_sea,waterside_transshipment,,Green Anton,,MSC,NUX1,,,,
GOFR9984736,40,dry,full,light,deep_sea,rail,import,seal,Green Anton,,MSC,NUX1,,,,
WXCH5315529,40,reefer,full,heavy,deep_sea,rail,import,"seal, customs",Green Anton,,MSC,NUX1,,,,
VBQG9638616,20,dry,full,heavy,deep_sea,rail,import,stuff,Green Anton,,MSC,NUX1,,,,
FMAQ2613899,40,dry,full,heavy,deep_sea,deep_sea,waterside_transshipment,"seal, stuff",Green Anton,,MSC,NUX1,,,,
UKDT8627587,40,"dry, reefer, tank",full,light,deep_sea,rail,import,washing,Green Anton,,MSC,NUX1,,,,
YZBV5852158,40,dry,full,heavy,deep_sea,rail,import,washing,Green Anton,,MSC,NUX1,,,,
HPNR3869377,40,dry,full,heavy,deep_sea,deep_sea,waterside_transshipment,"strip, stuff",Green Anton,,MSC,NUX1,,,,
XTJF6929791,20,reefer,full,medium,deep_sea,rail,import,,Green Anton,,MSC,NUX1,,,,
QQUY3973595,20,dry,empty,light,deep_sea,rail,import,customs,Green Anton,,MSC,NUX1,,,,
DLEW4331352,40,dry,full,medium,deep_sea,rail,import,,Green Anton,,MSC,NUX1,,,,
YWLH4557919,40,dry,full,light,deep_sea,deep_sea,waterside_transshipment,seal,Green Anton,,MSC,NUX1,,,,
RSGM4123992,40,dry,empty,light,deep_sea,rail,import,stuff,Green Anton,,MSC,NUX1,,,,
IZUB9367438,20,dry,full,light,rail,deep_sea,export,customs,,,,,Tore Quest,,MSC,NUX1
UZSF7248465,40,"dry, reefer",full,light,deep_sea,deep_sea,waterside_transshipment,,,,,,Tore Quest,,MSC,NUX1
JCJM3148571,40,"dry, hazardous",empty,medium,deep_sea,deep_sea,waterside_transshipment,strip,,,,,Tore Quest,,MSC,NUX1
STXA3551749,40,"dry, reefer",full,light,deep_sea,deep_sea,waterside_transshipment,"seal, stuff",,,,,Tore Quest,,MSC,NUX1
LIDK5748457,40,"dry, tank",full,light,rail,deep_sea,export,washing,,,,,Tore Quest,,MSC,NUX1
DLZM8611691,40,dry,full,light,rail,deep_sea,export,"seal, strip",,,,,Tore Quest,,MSC,NUX1
EQSC2226444,20,"dry, reefer",full,light,rail,deep_sea,export,customs,,,,,Tore Quest,,MSC,NUX1
SOHS2525584,20,"dry, hazardous",full,heavy,feeder,deep_sea,waterside_transshipment,,,,,,Tore Quest,,MSC,NUX1
LSJO1945573,40,dry,full,medium,rail,deep_sea,export,seal,,,,,Tore Quest,,MSC,NUX1
TMTN8698647,40,dry,empty,medium,truck,deep_sea,export,"seal, customs, strip",,,,,Tore Quest,,MSC,NUX1
ZZCH1459317,40,dry,full,medium,rail,deep_sea,export,,,,,,Tore Quest,,MSC,NUX1
NDEC8468754,20,dry,full,medium,rail,deep_sea,export,washing,,,,,Tore Quest,,MSC,NUX1
KIRO9224769,20,dry,full,light,rail,deep_sea,export,seal,,,,,Tore Quest,,MSC,NUX1
RMAJ7723989,40,dry,full,medium,deep_sea,deep_sea,waterside_transshipment,washing,,,,,Tore Quest,,MSC,NUX1
KAPL6894586,40,"dry, reefer",full,medium,feeder,deep_sea,waterside_transshipment,,,,,,Tore Quest,,MSC,NUX1
YDTR9813212,40,dry,full,light,deep_sea,deep_sea,waterside_transshipment,,,,,,Tore Quest,,MSC,NUX1
UBIR4546747,20,dry,full,heavy,rail,deep_sea,export,strip,,,,,Tore Quest,,MSC,NUX1
HQKW7954869,20,dry,full,medium,rail,deep_sea,export,seal,,,,,Tore Quest,,MSC,NUX1
BSQV2932594,40,dry,full,heavy,deep_sea,deep_sea,waterside_transshipment,washing,,,,,Tore Quest,,MSC,NUX1
JKHX2898346,20,dry,full,medium,deep_sea,deep_sea,waterside_transshipment,"seal, stuff",,,,,Tore Quest,,MSC,NUX1
UMGY9368111,40,dry,empty,light,feeder,deep_sea,waterside_transshipment,,,,,,Tore Quest,,MSC,NUX1
USGL7686768,20,dry,empty,medium,rail,deep_sea,export,strip,,,,,Tore Quest,,MSC,NUX1
TZSF9756779,20,dry,full,medium,rail,deep_sea,export,seal,,,,,Tore Quest,,MSC,NUX1
NBFO6427866,40,dry,full,light,rail,deep_sea,export,stuff,,,,,Tore Quest,,MSC,NUX1
YEWM9742453,40,dry,full,heavy,feeder,deep_sea,waterside_transshipment,customs,,,,,Tore Quest,,MSC,NUX1
OWKO4482898,40,hazardous,full,medium,rail,deep_sea,export,"strip, stuff",,,,,Tore Quest,,MSC,NUX1
PARQ6946232,40,dry,full,heavy,rail,deep_sea,export,customs,,,,,Tore Quest,,MSC,NUX1
TPLD1415577,20,"dry, tank",full,medium,rail,deep_sea,export,,,,,,Tore Quest,,MSC,NUX1
DGDQ9478163,20,dry,full,light,deep_sea,deep_sea,waterside_transshipment,customs,,,,,Tore Quest,,MSC,NUX1
RZZP8261591,40,dry,full,medium,rail,deep_sea,export,strip,,,,,Tore Quest,,MSC,NUX1
IYQQ7735636,40,dry,full,heavy,rail,deep_sea,export,,,,,,Tore Quest,,MSC,NUX1
GAMO7176258,40,dry,empty,light,rail,deep_sea,export,,,,,,Tore Quest,,MSC,NUX1
ELHS4194457,20,dry,full,light,feeder,deep_sea,waterside_transshipment,,,,,,Tore Quest,,MSC,NUX1
KKXT7541162,40,"dry, reefer",empty,light,rail,deep_sea,export,customs,,,,,Tore Quest,,MSC,NUX1
OATL5299783,40,dry,full,heavy,truck,deep_sea,export,"strip, stuff",,,,,Tore Quest,,MSC,NUX1
OTOT5135711,40,dry,full,heavy,deep_sea,deep_sea,waterside_transshipment,seal,,,,,Tore Quest,,MSC,NUX1
GGMU7933966,40,dry,full,light,truck,deep_sea,export,seal,,,,,Tore Quest,,MSC,NUX1
CISG5115855,40,dry,empty,light,rail,deep_sea,export,stuff,,,,,Tore Quest,,MSC,NUX1
DVRY1359161,40,dry,full,light,truck,deep_sea,export,,,,,,Tore Quest,,MSC,NUX1
JBVU1554259,20,dry,full,light,rail,deep_sea,export,,,,,,Tore Quest,,MSC,NUX1
DTOO7555191,40,dry,full,heavy,rail,deep_sea,export,,,,,,Tore Quest,,MSC,NUX1
KBEN5235918,20,dry,full,medium,truck,deep_sea,export,strip,,,,,Tore Quest,,MSC,NUX1
PORO5923275,40,"dry, hazardous",full,light,rail,deep_sea,export,,,,,,Tore Quest,,MSC,NUX1
PGJC1117229,40,dry,full,heavy,truck,deep_sea,export,customs,,,,,Tore Quest,,MSC,NUX1
OPMK4252173,20,dry,full,medium,rail,deep_sea,export,seal,,,,,Tore Quest,,MSC,NUX1
NLNI9631953,40,dry,empty,light,rail,deep_sea,export,washing,,,,,Tore Quest,,MSC,NUX1
KDUF2236427,40,dry,full,light,rail,deep_sea,export,,,,,,Tore Quest,,MSC,NUX1
RVTZ8826711,40,dry,empty,medium,truck,deep_sea,export,seal,,,,,Tore Quest,,MSC,NUX1
ZBFT8164167,20,dry,full,heavy,rail,deep_sea,export,,,,,,Tore Quest,,MSC,NUX1
SNMP3858111,40,dry,full,medium,feeder,deep_sea,waterside_transshipment,,,,,,Tore Quest,,MSC,NUX1
AYLN4162367,40,dry,full,light,deep_sea,deep_sea,waterside_transshipment,"washing, customs",,,,,Tore Quest,,MSC,NUX1
DZSI2741893,20,"dry, reefer",full,medium,rail,deep_sea,export,customs,,,,,Tore Quest,,MSC,NUX1
VLDJ1118995,40,"dry, tank",full,heavy,deep_sea,deep_sea,waterside_transshipment,washing,,,,,Tore Quest,,MSC,NUX1
KBGZ7925542,40,dry,full,light,rail,deep_sea,export,stuff,,,,,Tore Quest,,MSC,NUX1
QOTW7545978,40,dry,full,medium,truck,deep_sea,export,,,,,,Tore Quest,,MSC,NUX1
UKPK4633864,40,dry,full,light,deep_sea,deep_sea,waterside_transshipment,"seal, strip",,,,,Tore Quest,,MSC,NUX1
SYVO7846912,40,dry,full,medium,rail,deep_sea,export,seal,,,,,Tore Quest,,MSC,NUX1
WJZK8896675,40,dry,empty,light,rail,deep_sea,export,,,,,,Tore Quest,,MSC,NUX1
NILU4161776,40,dry,full,light,truck,deep_sea,export,strip,,,,,Tore Quest,,MSC,NUX1
NAYA8512632,40,dry,full,light,rail,deep_sea,export,strip,,,,,Tore Quest,,MSC,NUX1
UPRK3121576,40,dry,full,light,deep_sea,deep_sea,waterside_transshipment,"customs, stuff",,,,,Tore Quest,,MSC,NUX1
FRHZ5941221,40,"dry, hazardous",full,medium,rail,deep_sea,export,washing,,,,,Tore Quest,,MSC,NUX1
HILF4156316,40,dry,full,medium,rail,deep_sea,export,seal,,,,,Tore Quest,,MSC,NUX1
DUHE4464551,20,"dry, reefer",full,light,truck,deep_sea,export,customs,,,,,Tore Quest,,MSC,NUX1
IMNZ7252939,40,"dry, reefer",full,medium,rail,deep_sea,export,,,,,,Tore Quest,,MSC,NUX1
BAHZ2325142,40,dry,full,heavy,rail,deep_sea,export,strip,,,,,Tore Quest,,MSC,NUX1
JBKP9612274,40,dry,full,light,truck,deep_sea,export,customs,,,,,Tore Quest,,MSC,NUX1
FGMS7217296,40,dry,full,heavy,deep_sea,deep_sea,waterside_transshipment,,,,,,Tore Quest,,MSC,NUX1
YUUS9449352,20,"reefer, hazardous",empty,medium,rail,deep_sea,export,seal,,,,,Tore Quest,,MSC,NUX1
OFPL5551923,40,dry,full,medium,rail,deep_sea,export,strip,,,,,Tore Quest,,MSC,NUX1
VWKM8287392,40,dry,full,medium,truck,deep_sea,export,,,,,,Tore Quest,,MSC,NUX1
MLTI5353248,40,dry,full,medium,feeder,deep_sea,waterside_transshipment,,,,,,Tore Quest,,MSC,NUX1
XLFL4574759,20,"dry, tank",full,medium,rail,deep_sea,export,"washing, strip, stuff",,,,,Tore Quest,,MSC,NUX1
SHMK8584224,40,"dry, tank",full,light,rail,deep_sea,export,"customs, strip",,,,,Tore Quest,,MSC,NUX1
CNAI2515597,40,"dry, hazardous",full,heavy,truck,deep_sea,export,seal,,,,,Tore Quest,,MSC,NUX1
FDSZ8874719,40,dry,full,heavy,truck,deep_sea,export,washing,,,,,Tore Quest,,MSC,NUX1
VWZU7592581,40,"dry, reefer",full,heavy,truck,deep_sea,export,"washing, seal, customs, strip",,,,,Tore Quest,,MSC,NUX1
ELEI6126948,40,dry,full,heavy,deep_sea,deep_sea,waterside_transshipment,customs,,,,,Tore Quest,,MSC,NUX1
BMAZ9358234,40,dry,full,medium,rail,deep_sea,export,,,,,,Tore Quest,,MSC,NUX1
PNJK2865856,40,dry,empty,medium,truck,deep_sea,export,,,,,,Tore Quest,,MSC,NUX1
IINQ4545343,20,dry,full,light,rail,deep_sea,export,,,,,,Tore Quest,,MSC,NUX1
EHOX1626551,40,dry,empty,light,deep_sea,deep_sea,waterside_transshipment,,,,,,Tore Quest,,MSC,NUX1
BRGA1589919,40,"dry, reefer",empty,medium,deep_sea,deep_sea,waterside_transshipment,washing,,,,,Tore Quest,,MSC,NUX1
HEFU7311753,40,dry,full,light,rail,deep_sea,export,,,,,,Tore Quest,,MSC,NUX1
TFQF1127723,40,dry,empty,medium,rail,deep_sea,export,"seal, customs, stuff",,,,,Tore Quest,,MSC,NUX1
HMZP7566661,40,dry,full,medium,deep_sea,deep_sea,waterside_transshipment,,,,,,Tore Quest,,MSC,NUX1
BZGB2215924,40,"dry, reefer",full,light,rail,deep_sea,export,customs,,,,,Tore Quest,,MSC,NUX1
PLSW5925861,40,dry,full,light,rail,deep_sea,export,strip,,,,,Tore Quest,,MSC,NUX1
DQNI4237525,20,dry,empty,medium,feeder,deep_sea,waterside_transshipment,stuff,,,,,Tore Quest,,MSC,NUX1
ETRR1832638,40,dry,empty,heavy,truck,deep_sea,export,"washing, stuff",,,,,Tore Quest,,MSC,NUX1
ZOGA3297148,40,dry,full,medium,rail,deep_sea,export,washing,,,,,Tore Quest,,MSC,NUX1
HACF8378937,40,"dry, tank",full,medium,rail,deep_sea,export,"washing, seal",,,,,Tore Quest,,MSC,NUX1
YHQD6642693,40,dry,empty,light,deep_sea,deep_sea,waterside_transshipment,seal,,,,,Tore Quest,,MSC,NUX1
STZF8432923,40,dry,full,light,rail,deep_sea,export,washing,,,,,Tore Quest,,MSC,NUX1
MWIL4835595,40,"dry, tank",full,medium,rail,deep_sea,export,"washing, strip",,,,,Tore Quest,,MSC,NUX1
YRWB2279783,20,dry,full,medium,rail,deep_sea,export,seal,,,,,Tore Quest,,MSC,NUX1
ILIR6998351,40,reefer,empty,light,truck,deep_sea,export,"seal, stuff",,,,,Tore Quest,,MSC,NUX1
ZSGO6374744,20,tank,empty,medium,rail,deep_sea,export,washing,,,,,Tore Quest,,MSC,NUX1
AEYI2266634,40,dry,full,medium,rail,deep_sea,export,washing,,,,,Tore Quest,,MSC,NUX1
UWRT8114966,40,"dry, hazardous",full,heavy,deep_sea,deep_sea,waterside_transshipment,washing,,,,,Tore Quest,,MSC,NUX1
BTFZ7166667,40,dry,full,medium,rail,deep_sea,export,,,,,,Tore Quest,,MSC,NUX1
YXTC9745626,40,dry,empty,light,feeder,deep_sea,waterside_transshipment,,,,,,Tore Quest,,MSC,NUX1
BFTX8627346,20,dry,full,medium,rail,deep_sea,export,"washing, seal, customs",,,,,Tore Quest,,MSC,NUX1
JQPM6412234,40,dry,full,medium,deep_sea,deep_sea,waterside_transshipment,"seal, strip",,,,,Tore Quest,,MSC,NUX1
ENPV5735749,20,dry,full,medium,truck,deep_sea,export,seal,,,,,Tore Quest,,MSC,NUX1
ZLPV5285549,20,dry,full,light,rail,deep_sea,export,,,,,,Tore Quest,,MSC,NUX1
KCSN2178632,40,dry,full,light,truck,deep_sea,export,customs,,,,,Tore Quest,,MSC,NUX1
ZSSD3854773,40,dry,full,light,feeder,deep_sea,waterside_transshipment,stuff,,,,,Tore Quest,,MSC,NUX1
RGDZ8117926,40,dry,full,light,rail,deep_sea,export,,,,,,Tore Quest,,MSC,NUX1
DUAA9454377,40,"dry, reefer",full,light,deep_sea,deep_sea,waterside_transshipment,,,,,,Tore Quest,,MSC,NUX1
SVLG1398657,40,dry,full,medium,truck,deep_sea,export,"washing, strip",,,,,Tore Quest,,MSC,NUX1
PYEM3944559,40,"dry, reefer",full,medium,rail,deep_sea,export,stuff,,,,,Tore Quest,,MSC,NUX1
LPWZ1396771,20,dry,full,heavy,rail,deep_sea,export,stuff,,,,,Tore Quest,,MSC,NUX1
MZYN8845969,40,dry,full,medium,rail,deep_sea,export,"seal, customs",,,,,Tore Quest,,MSC,NUX1
CHFG8565464,20,dry,full,medium,rail,deep_sea,export,washing,,,,,Tore Quest,,MSC,NUX1
PNNE4376884,40,dry,full,light,deep_sea,deep_sea,waterside_transshipment,,,,,,Tore Quest,,MSC,NUX1
OHZH8648856,20,dry,empty,light,rail,deep_sea,export,seal,,,,,Tore Quest,,MSC,NUX1
HYJG7628542,40,"dry, tank",full,heavy,rail,deep_sea,export,"washing, customs, strip",,,,,Tore Quest,,MSC,NUX1
RVJN7564754,20,dry,full,medium,rail,deep_sea,export,stuff,,,,,Tore Quest,,MSC,NUX1
RKNM6353486,40,dry,full,light,deep_sea,deep_sea,waterside_transshipment,customs,,,,,Tore Quest,,MSC,NUX1
EHTN6717258,20,dry,full,medium,rail,deep_sea,export,,,,,,Tore Quest,,MSC,NUX1
BOJS7737688,40,dry,full,light,rail,deep_sea,export,"seal, stuff",,,,,Tore Quest,,MSC,NUX1
IKWH8831689,40,dry,full,light,rail,deep_sea,export,,,,,,Tore Quest,,MSC,NUX1
KTTW9696891,40,"dry, hazardous",full,medium,rail,deep_sea,export,"washing, seal",,,,,Tore Quest,,MSC,NUX1
NASA1776753,40,"dry, reefer, hazardous",full,heavy,rail,deep_sea,export,,,,,,Tore Quest,,MSC,NUX1
GFHA9862573,40,dry,full,medium,rail,deep_sea,export,"seal, strip",,,,,Tore Quest,,MSC,NUX1
EJFV5475723,40,dry,full,medium,rail,deep_sea,export,,,,,,Tore Quest,,MSC,NUX1
PHYA4858978,20,dry,full,medium,rail,deep_sea,export,,,,,,Tore Quest,,MSC,NUX1
GSYG7342311,40,dry,full,medium,truck,deep_sea,export,"seal, stuff",,,,,Tore Quest,,MSC,NUX1
NNFJ7481284,20,dry,full,heavy,rail,deep_sea,export,washing,,,,,Tore Quest,,MSC,NUX1
EUCW6823325,40,dry,full,heavy,truck,deep_sea,export,"seal, customs",,,,,Tore Quest,,MSC,NUX1
GFBE3278623,40,dry,full,medium,truck,deep_sea,export,strip,,,,,Tore Quest,,MSC,NUX1
TEXP1333449,40,"dry, reefer",empty,medium,rail,deep_sea,export,,,,,,Tore Quest,,MSC,NUX1
KLNR4743165,40,dry,full,light,rail,deep_sea,export,,,,,,Tore Quest,,MSC,NUX1
SZSO5357996,40,"dry, reefer",full,light,rail,deep_sea,export,stuff,,,,,Tore Quest,,MSC,NUX1
YLRT9459552,40,dry,full,medium,rail,deep_sea,export,,,,,,Tore Quest,,MSC,NUX1
HHMD5631124,40,hazardous,full,medium,deep_sea,deep_sea,waterside_transshipment,,,,,,Tore Quest,,MSC,NUX1
OUZK2938874,40,dry,full,heavy,rail,deep_sea,export,,,,,,Tore Quest,,MSC,NUX1
KBIX1728139,20,dry,full,light,truck,deep_sea,export,customs,,,,,Tore Quest,,MSC,NUX1
AMVJ9356915,40,dry,full,heavy,truck,deep_sea,export,strip,,,,,Tore Quest,,MSC,NUX1
YMEF9652865,40,dry,full,light,feeder,deep_sea,waterside_transshipment,strip,,,,,Tore Quest,,MSC,NUX1
AIVK7945273,40,dry,empty,medium,rail,deep_sea,export,customs,,,,,Tore Quest,,MSC,NUX1
LWXP3947117,40,dry,empty,medium,truck,deep_sea,export,customs,,,,,Tore Quest,,MSC,NUX1
CUQK7245393,40,dry,full,light,truck,deep_sea,export,,,,,,Tore Quest,,MSC,NUX1
IVMO9226215,40,"dry, reefer",full,light,rail,deep_sea,export,,,,,,Tore Quest,,MSC,NUX1
PDNW8699361,20,dry,full,light,feeder,deep_sea,waterside_transshipment,,,,,,Tore Quest,,MSC,NUX1
VNTL2615946,20,dry,full,light,feeder,deep_sea,waterside_transshipment,"seal, customs",,,,,Tore Quest,,MSC,NUX1
DBSJ9365845,40,dry,empty,light,deep_sea,deep_sea,waterside_transshipment,seal,,,,,Tore Quest,,MSC,NUX1
UXCM3459495,20,hazardous,empty,light,truck,deep_sea,export,strip,,,,,Tore Quest,,MSC,NUX1
USFT5214687,40,dry,full,light,rail,deep_sea,export,,,,,,Tore Quest,,MSC,NUX1
GMOR2579233,20,"dry, hazardous",full,light,truck,deep_sea,export,"washing, customs",,,,,Tore Quest,,MSC,NUX1
YTNV9972634,40,dry,full,heavy,rail,deep_sea,export,washing,,,,,Tore Quest,,MSC,NUX1
AZLC4116395,20,dry,full,medium,rail,deep_sea,export,strip,,,,,Tore Quest,,MSC,NUX1
GXEK6694593,40,dry,full,medium,rail,deep_sea,export,,,,,,Tore Quest,,MSC,NUX1
SYBO3624365,40,dry,full,medium,rail,deep_sea,export,,,,,,Tore Quest,,MSC,NUX1
VEIY8163147,20,dry,full,medium,feeder,deep_sea,waterside_transshipment,"seal, strip",,,,,Tore Quest,,MSC,NUX1
RIFK1813361,40,dry,full,light,deep_sea,deep_sea,waterside_transshipment,,,,,,Tore Quest,,MSC,NUX1
UTRH8418412,40,dry,full,light,rail,deep_sea,export,stuff,,,,,Tore Quest,,MSC,NUX1
DSEG4183457,40,dry,full,light,feeder,deep_sea,waterside_transshipment,"customs, strip",,,,,Tore Quest,,MSC,NUX1
KURX3527871,40,dry,full,heavy,truck,deep_sea,export,"strip, stuff",,,,,Tore Quest,,MSC,NUX1
LNDY6735458,20,dry,full,light,truck,deep_sea,export,"washing, seal, stuff",,,,,Tore Quest,,MSC,NUX1
