id,size,type,status,weight,inbound_mode,outbound_mode,direction,service,input_vessel,input_vessel_carrier,input_vessel_liner,input_vessel_service,output_vessel,output_vessel_carrier,output_vessel_liner,output_vessel_service
NPNS5132142,40,reefer,full,medium,deep_sea,rail,import,customs,Nautilus,,BGF,BGGFEED,,,,
VMPX3615361,40,reefer,full,light,deep_sea,feeder,waterside_transshipment,,Nautilus,,BGF,BGGFEED,,,,
KSZU2264767,40,reefer,full,heavy,deep_sea,rail,import,customs,Nautilus,,BGF,BGGFEED,,,,
RUTT5855136,40,reefer,full,medium,deep_sea,rail,import,customs,Nautilus,,BGF,BGGFEED,,,,
SDBF3525734,40,reefer,empty,heavy,deep_sea,rail,import,washing,Nautilus,,BGF,BGGFEED,,,,
KGNU5237134,40,reefer,full,heavy,deep_sea,truck,import,seal,Nautilus,,BGF,BGGFEED,,,,
DFJO2831526,40,reefer,full,heavy,deep_sea,rail,import,,Nautilus,,BGF,BGGFEED,,,,
UHLE4575367,20,reefer,empty,medium,deep_sea,truck,import,washing,Nautilus,,BGF,BGGFEED,,,,
FPTJ1354988,40,reefer,empty,medium,deep_sea,deep_sea,waterside_transshipment,stuff,Nautilus,,BGF,BGGFEED,,,,
JHXO9348165,40,reefer,full,medium,deep_sea,truck,import,customs,Nautilus,,BGF,BGGFEED,,,,
HLHI1477478,40,reefer,full,light,deep_sea,truck,import,,Nautilus,,BGF,BGGFEED,,,,
KYKC3857943,40,reefer,full,heavy,deep_sea,rail,import,customs,Nautilus,,BGF,BGGFEED,,,,
WEHI3372811,40,hazardous,full,light,deep_sea,rail,import,,Nautilus,,BGF,BGGFEED,,,,
MAGN3867479,40,hazardous,full,heavy,deep_sea,rail,import,,Nautilus,,BGF,BGGFEED,,,,
FVIY7846497,40,reefer,full,medium,deep_sea,rail,import,washing,Nautilus,,BGF,BGGFEED,,,,
IPFG8199343,40,reefer,full,medium,deep_sea,rail,import,customs,Nautilus,,BGF,BGGFEED,,,,
UMEZ5371699,40,reefer,full,medium,deep_sea,deep_sea,waterside_transshipment,,Nautilus,,BGF,BGGFEED,,,,
SCNY5642139,40,reefer,full,medium,deep_sea,rail,import,,Nautilus,,BGF,BGGFEED,,,,
BWZX8882771,20,reefer,full,light,deep_sea,truck,import,,Nautilus,,BGF,BGGFEED,,,,
ZZIU1811191,20,hazardous,full,heavy,deep_sea,rail,import,strip,Nautilus,,BGF,BGGFEED,,,,
ZYID6393663,40,reefer,full,medium,deep_sea,deep_sea,waterside_transshipment,customs,Nautilus,,BGF,BGGFEED,,,,
CTPN1532822,20,hazardous,full,medium,deep_sea,rail,import,customs,Nautilus,,BGF,BGGFEED,,,,
ISPN6479675,40,reefer,empty,heavy,deep_sea,rail,import,stuff,Nautilus,,BGF,BGGFEED,,,,
JAYY4451475,40,reefer,full,light,deep_sea,truck,import,,Nautilus,,BGF,BGGFEED,,,,
OGUP4736284,40,hazardous,full,light,deep_sea,truck,import,stuff,Nautilus,,BGF,BGGFEED,,,,
LIXF9498275,40,reefer,full,light,deep_sea,truck,import,washing,Nautilus,,BGF,BGGFEED,,,,
LTYQ5733465,40,reefer,full,heavy,deep_sea,rail,import,washing,Nautilus,,BGF,BGGFEED,,,,
YIHC4578544,20,reefer,full,light,deep_sea,deep_sea,waterside_transshipment,stuff,Nautilus,,BGF,BGGFEED,,,,
FDDS7265686,20,reefer,empty,light,deep_sea,feeder,waterside_transshipment,,Nautilus,,BGF,BGGFEED,,,,
VVWV3454519,40,reefer,full,heavy,deep_sea,rail,import,,Nautilus,,BGF,BGGFEED,,,,
KQDW9477391,40,reefer,empty,light,deep_sea,rail,import,customs,Nautilus,,BGF,BGGFEED,,,,
CDAF7523667,40,reefer,full,light,deep_sea,deep_sea,waterside_transshipment,washing,Nautilus,,BGF,BGGFEED,,,,
BERR8444158,20,reefer,full,medium,deep_sea,rail,import,washing,Nautilus,,BGF,BGGFEED,,,,
OASJ1555138,20,reefer,full,light,deep_sea,rail,import,,Nautilus,,BGF,BGGFEED,,,,
MSUR2625236,40,reefer,full,medium,rail,feeder,export,customs,,,,,Polarstern,,XLM,ABC
STWJ3992147,40,reefer,empty,medium,deep_sea,feeder,waterside_transshipment,seal,,,,,Polarstern,,XLM,ABC
BFFG1449226,20,reefer,full,medium,truck,feeder,export,,,,,,Polarstern,,XLM,ABC
GWXE9267537,40,reefer,full,medium,truck,feeder,export,stuff,,,,,Polarstern,,XLM,ABC
WSPJ9348524,40,reefer,full,light,rail,feeder,export,seal,,,,,Polarstern,,XLM,ABC
WWZO8143636,40,reefer,full,heavy,rail,feeder,export,washing,,,,,Polarstern,,XLM,ABC
MNDZ7889284,40,reefer,full,light,rail,feeder,export,,,,,,Polarstern,,XLM,ABC
GVXW5635423,20,reefer,full,light,rail,feeder,export,,,,,,Polarstern,,XLM,ABC
JGHR5819669,40,reefer,empty,light,truck,feeder,export,,,,,,Polarstern,,XLM,ABC
EULE6281213,20,reefer,full,light,rail,feeder,export,seal,,,,,Polarstern,,XLM,ABC
UQRO5812662,40,reefer,full,medium,rail,feeder,export,customs,,,,,Polarstern,,XLM,ABC
URGR8681861,20,reefer,empty,medium,rail,feeder,export,seal,,,,,Polarstern,,XLM,ABC
PVKU5914597,40,reefer,full,light,feeder,feeder,waterside_transshipment,,,,,,Polarstern,,XLM,ABC
JDHD5389441,20,reefer,empty,light,deep_sea,feeder,waterside_transshipment,seal,,,,,Polarstern,,XLM,ABC
TLYX2753686,20,reefer,full,light,rail,feeder,export,,,,,,Polarstern,,XLM,ABC
DHLY1331415,20,reefer,full,medium,feeder,feeder,waterside_transshipment,seal,,,,,Polarstern,,XLM,ABC
QRKH8821593,40,reefer,empty,light,deep_sea,feeder,waterside_transshipment,customs,,,,,Polarstern,,XLM,ABC
KVMS6482371,40,reefer,full,heavy,rail,feeder,export,washing,,,,,Polarstern,,XLM,ABC
VQCV9232821,20,reefer,full,light,rail,feeder,export,,,,,,Polarstern,,XLM,ABC
AYEX1899218,40,reefer,full,heavy,deep_sea,feeder,waterside_transshipment,strip,,,,,Polarstern,,XLM,ABC
BBBH6211914,40,reefer,full,medium,feeder,feeder,waterside_transshipment,washing,,,,,Polarstern,,XLM,ABC
WDIB1742298,40,reefer,full,light,truck,feeder,export,seal,,,,,Polarstern,,XLM,ABC
PJTU5784437,20,reefer,full,medium,rail,feeder,export,customs,,,,,Polarstern,,XLM,ABC
IAVK2849373,20,reefer,full,light,rail,feeder,export,washing,,,,,Polarstern,,XLM,ABC
VDKD4631356,20,reefer,full,medium,truck,feeder,export,seal,,,,,Polarstern,,XLM,ABC
ULNR8656816,40,reefer,full,light,rail,feeder,export,washing,,,,,Polarstern,,XLM,ABC
CGBL9152319,40,reefer,full,medium,rail,feeder,export,,,,,,Polarstern,,XLM,ABC
DFGU3457512,40,reefer,full,light,rail,feeder,export,strip,,,,,Polarstern,,XLM,ABC
TSRU8516156,20,reefer,full,light,rail,feeder,export,strip,,,,,Polarstern,,XLM,ABC
XARZ8431879,40,reefer,full,light,rail,feeder,export,washing,,,,,Polarstern,,XLM,ABC
GPNC1144619,40,reefer,empty,light,feeder,feeder,waterside_transshipment,washing,,,,,Polarstern,,XLM,ABC
UVON1867783,40,reefer,full,light,truck,feeder,export,strip,,,,,Polarstern,,XLM,ABC
LBWE9137434,20,reefer,full,medium,deep_sea,feeder,waterside_transshipment,washing,,,,,Polarstern,,XLM,ABC
YBLK1476138,20,reefer,full,medium,feeder,rail,import,,Polarstern,,XLM,ABC,,,,
ERWF3965276,40,reefer,full,medium,feeder,truck,import,customs,Polarstern,,XLM,ABC,,,,
KEMF6284967,40,reefer,empty,medium,feeder,rail,import,washing,Polarstern,,XLM,ABC,,,,
OXLP7356495,40,reefer,empty,heavy,feeder,rail,import,strip,Polarstern,,XLM,ABC,,,,
MKXK7231362,40,reefer,full,heavy,feeder,rail,import,seal,Polarstern,,XLM,ABC,,,,
MHTP4836381,20,reefer,full,medium,feeder,deep_sea,waterside_transshipment,washing,Polarstern,,XLM,ABC,,,,
OUMY7365245,40,reefer,full,medium,feeder,deep_sea,waterside_transshipment,,Polarstern,,XLM,ABC,,,,
KYSL1136692,40,reefer,full,light,feeder,rail,import,,Polarstern,,XLM,ABC,,,,
USBH7527987,20,hazardous,full,light,feeder,deep_sea,waterside_transshipment,washing,Polarstern,,XLM,ABC,,,,
VUEP2857243,40,reefer,full,medium,feeder,rail,import,,Polarstern,,XLM,ABC,,,,
XMRV3932836,20,reefer,empty,medium,feeder,rail,import,customs,Polarstern,,XLM,ABC,,,,
HSTC3213943,20,reefer,full,light,feeder,rail,import,strip,Polarstern,,XLM,ABC,,,,
RDXU7436849,40,reefer,full,medium,feeder,deep_sea,waterside_transshipment,customs,Polarstern,,XLM,ABC,,,,
IJUA2718682,40,reefer,full,light,feeder,rail,import,seal,Polarstern,,XLM,ABC,,,,
DEMG2518885,20,reefer,full,light,feeder,rail,import,washing,Polarstern,,XLM,ABC,,,,
GGOU8148579,40,reefer,empty,heavy,feeder,rail,import,,Polarstern,,XLM,ABC,,,,
IKUH9698718,20,reefer,full,medium,feeder,truck,import,washing,Polarstern,,XLM,ABC,,,,
LZYR9271594,40,reefer,full,medium,feeder,rail,import,customs,Polarstern,,XLM,ABC,,,,
BFWX2562278,20,reefer,empty,heavy,feeder,rail,import,,Polarstern,,XLM,ABC,,,,
ZPAO5182416,40,reefer,full,light,feeder,feeder,waterside_transshipment,strip,Polarstern,,XLM,ABC,,,,
AVZD8468867,40,reefer,full,light,feeder,rail,import,strip,Polarstern,,XLM,ABC,,,,
XICG3112283,20,reefer,full,heavy,feeder,rail,import,seal,Polarstern,,XLM,ABC,,,,
AGHF2771814,40,reefer,full,light,feeder,deep_sea,waterside_transshipment,stuff,Polarstern,,XLM,ABC,,,,
RVJE9891124,20,hazardous,full,light,feeder,deep_sea,waterside_transshipment,,Polarstern,,XLM,ABC,,,,
AWKH3934894,40,reefer,full,medium,feeder,deep_sea,waterside_transshipment,washing,Polarstern,,XLM,ABC,,,,
GXXG1349219,40,hazardous,full,medium,feeder,deep_sea,waterside_transshipment,customs,Polarstern,,XLM,ABC,,,,
DBUF3523967,40,reefer,full,medium,feeder,deep_sea,waterside_transshipment,seal,Polarstern,,XLM,ABC,,,,
SQSI1319716,20,reefer,empty,medium,feeder,feeder,waterside_transshipment,,Polarstern,,XLM,ABC,,,,
ZTFO5498877,20,reefer,full,light,truck,deep_sea,export,,,,,,Wellenreiter,,XLM,ABC
QYVN6411757,40,reefer,empty,light,rail,deep_sea,export,washing,,,,,Wellenreiter,,XLM,ABC
BYKM5838959,40,reefer,full,heavy,truck,deep_sea,export,customs,,,,,Wellenreiter,,XLM,ABC
VJNT3844865,40,hazardous,full,medium,truck,deep_sea,export,customs,,,,,Wellenreiter,,XLM,ABC
MNSV2456266,20,reefer,full,light,rail,deep_sea,export,customs,,,,,Wellenreiter,,XLM,ABC
KLJP7232767,40,reefer,empty,light,rail,deep_sea,export,seal,,,,,Wellenreiter,,XLM,ABC
MKAW4576441,40,reefer,empty,light,deep_sea,deep_sea,waterside_transshipment,,,,,,Wellenreiter,,XLM,ABC
NRQL3925269,20,reefer,full,light,truck,deep_sea,export,washing,,,,,Wellenreiter,,XLM,ABC
BFRN7639371,40,reefer,full,medium,rail,deep_sea,export,washing,,,,,Wellenreiter,,XLM,ABC
NDWS5946353,40,reefer,full,light,rail,deep_sea,export,washing,,,,,Wellenreiter,,XLM,ABC
WPPU6272236,40,reefer,full,light,rail,deep_sea,export,washing,,,,,Wellenreiter,,XLM,ABC
WXOA9872794,40,reefer,full,medium,truck,deep_sea,export,washing,,,,,Wellenreiter,,XLM,ABC
PAGH3314337,40,reefer,full,medium,rail,deep_sea,export,,,,,,Wellenreiter,,XLM,ABC
VRDO9174817,20,reefer,empty,heavy,deep_sea,deep_sea,waterside_transshipment,,,,,,Wellenreiter,,XLM,ABC
SBHN2385278,40,reefer,full,light,rail,deep_sea,export,washing,,,,,Wellenreiter,,XLM,ABC
GRHY3825329,40,reefer,full,medium,rail,deep_sea,export,washing,,,,,Wellenreiter,,XLM,ABC
CZZB9865581,20,reefer,full,medium,rail,deep_sea,export,stuff,,,,,Wellenreiter,,XLM,ABC
DNBV1616366,20,hazardous,full,light,rail,deep_sea,export,seal,,,,,Wellenreiter,,XLM,ABC
GCVN4424351,40,reefer,full,heavy,truck,deep_sea,export,washing,,,,,Wellenreiter,,XLM,ABC
WWYJ3913799,40,reefer,empty,heavy,rail,deep_sea,export,customs,,,,,Wellenreiter,,XLM,ABC
VIRZ8887414,40,reefer,full,medium,truck,deep_sea,export,customs,,,,,Wellenreiter,,XLM,ABC
IHYE5122931,40,reefer,full,heavy,deep_sea,deep_sea,waterside_transshipment,,,,,,Wellenreiter,,XLM,ABC
GLWX9326939,40,reefer,full,medium,truck,deep_sea,export,,,,,,Wellenreiter,,XLM,ABC
PJYL6847314,40,reefer,empty,medium,rail,deep_sea,export,strip,,,,,Wellenreiter,,XLM,ABC
MOSK5735434,40,reefer,empty,heavy,deep_sea,deep_sea,waterside_transshipment,customs,,,,,Wellenreiter,,XLM,ABC
FGGG6435386,20,reefer,empty,heavy,truck,deep_sea,export,,,,,,Wellenreiter,,XLM,ABC
ADMD4148384,20,reefer,full,light,feeder,deep_sea,waterside_transshipment,seal,,,,,Wellenreiter,,XLM,ABC
QZXD6144733,40,reefer,full,heavy,deep_sea,deep_sea,waterside_transshipment,washing,,,,,Wellenreiter,,XLM,ABC
CVTL4455718,40,hazardous,full,light,rail,deep_sea,export,,,,,,Wellenreiter,,XLM,ABC
WGWO9738492,20,reefer,full,medium,deep_sea,deep_sea,waterside_transshipment,seal,Wellenreiter,,XLM,ABC,,,,
ODHQ1132571,40,reefer,empty,light,deep_sea,truck,import,customs,Wellenreiter,,XLM,ABC,,,,
YQUG3122738,40,reefer,empty,heavy,deep_sea,rail,import,stuff,Wellenreiter,,XLM,ABC,,,,
YLHT5555955,40,reefer,full,medium,deep_sea,feeder,waterside_transshipment,washing,Wellenreiter,,XLM,ABC,,,,
LGDV1479523,40,reefer,full,light,deep_sea,rail,import,washing,Wellenreiter,,XLM,ABC,,,,
ICQS2177215,40,reefer,full,heavy,deep_sea,rail,import,,Wellenreiter,,XLM,ABC,,,,
DRYZ7854278,20,reefer,empty,light,deep_sea,rail,import,washing,Wellenreiter,,XLM,ABC,,,,
OXVS2544249,40,hazardous,full,light,deep_sea,rail,import,washing,Wellenreiter,,XLM,ABC,,,,
XLSC8256543,40,reefer,full,heavy,deep_sea,rail,import,,Wellenreiter,,XLM,ABC,,,,
ARMM5498387,40,reefer,full,light,deep_sea,feeder,waterside_transshipment,,Wellenreiter,,XLM,ABC,,,,
MHKT1332724,20,reefer,full,heavy,deep_sea,rail,import,customs,Wellenreiter,,XLM,ABC,,,,
EKUA9172432,40,reefer,full,heavy,deep_sea,rail,import,,Wellenreiter,,XLM,ABC,,,,
ABLK7665176,40,hazardous,full,light,deep_sea,feeder,waterside_transshipment,customs,Wellenreiter,,XLM,ABC,,,,
KQNF4334561,40,reefer,full,medium,deep_sea,deep_sea,waterside_transshipment,,Wellenreiter,,XLM,ABC,,,,
SYBT5177751,40,reefer,full,heavy,deep_sea,deep_sea,waterside_transshipment,strip,Wellenreiter,,XLM,ABC,,,,
YILU7493552,40,hazardous,full,light,truck,deep_sea,export,seal,,,,,Meeresbrise,,Maersk,N91
JEQW9478635,40,reefer,empty,medium,rail,deep_sea,export,strip,,,,,Meeresbrise,,Maersk,N91
ELJF4542182,20,reefer,empty,light,truck,deep_sea,export,,,,,,Meeresbrise,,Maersk,N91
EPBZ7458891,40,hazardous,full,heavy,truck,deep_sea,export,stuff,,,,,Meeresbrise,,Maersk,N91
ASRI7497332,40,reefer,full,medium,truck,deep_sea,export,washing,,,,,Meeresbrise,,Maersk,N91
ZDQK2272492,40,reefer,empty,medium,truck,deep_sea,export,customs,,,,,Meeresbrise,,Maersk,N91
MHXG8884752,40,hazardous,full,heavy,rail,deep_sea,export,customs,,,,,Meeresbrise,,Maersk,N91
YITA6188699,40,reefer,full,heavy,rail,deep_sea,export,customs,,,,,Meeresbrise,,Maersk,N91
RDEZ4593589,20,hazardous,empty,heavy,rail,deep_sea,export,stuff,,,,,Meeresbrise,,Maersk,N91
ZCAW6319649,40,hazardous,full,heavy,feeder,deep_sea,waterside_transshipment,seal,,,,,Meeresbrise,,Maersk,N91
BDOV6629675,20,hazardous,empty,medium,rail,deep_sea,export,,,,,,Meeresbrise,,Maersk,N91
LZVM3967389,40,reefer,full,light,rail,deep_sea,export,customs,,,,,Meeresbrise,,Maersk,N91
REIJ3458574,40,hazardous,full,light,deep_sea,rail,import,,Meeresbrise,,Maersk,N91,,,,
ZAIF8435686,40,reefer,full,medium,deep_sea,rail,import,,Meeresbrise,,Maersk,N91,,,,
RFLR1851381,40,hazardous,full,light,deep_sea,feeder,waterside_transshipment,seal,Meeresbrise,,Maersk,N91,,,,
EIAR2383566,20,hazardous,full,medium,deep_sea,rail,import,washing,Meeresbrise,,Maersk,N91,,,,
YUAH2818396,20,reefer,full,medium,deep_sea,feeder,waterside_transshipment,washing,Meeresbrise,,Maersk,N91,,,,
LXTS4716581,20,reefer,full,medium,deep_sea,feeder,waterside_transshipment,washing,Meeresbrise,,Maersk,N91,,,,
MTRB5952159,40,reefer,empty,light,deep_sea,rail,import,washing,Meeresbrise,,Maersk,N91,,,,
VRMB8888522,20,reefer,full,light,deep_sea,rail,import,customs,Meeresbrise,,Maersk,N91,,,,
NRZN1849779,20,reefer,full,medium,deep_sea,rail,import,washing,Meeresbrise,,Maersk,N91,,,,
RXCV7797214,40,reefer,empty,light,deep_sea,rail,import,,Meeresbrise,,Maersk,N91,,,,
PUWN4814773,20,reefer,full,light,deep_sea,truck,import,strip,Meeresbrise,,Maersk,N91,,,,
NOQG9132431,40,reefer,empty,heavy,deep_sea,truck,import,,Meeresbrise,,Maersk,N91,,,,
ULLB9792528,40,reefer,full,medium,deep_sea,rail,import,stuff,Meeresbrise,,Maersk,N91,,,,
GWAA8951641,40,reefer,full,medium,deep_sea,rail,import,stuff,Meeresbrise,,Maersk,N91,,,,
HINT5183747,40,reefer,full,light,deep_sea,rail,import,,Meeresbrise,,Maersk,N91,,,,
QEWQ5217397,40,reefer,empty,medium,deep_sea,rail,import,washing,Meeresbrise,,Maersk,N91,,,,
WJJK4216814,20,reefer,full,medium,deep_sea,rail,import,customs,Meeresbrise,,Maersk,N91,,,,
NAHW1349795,40,hazardous,empty,light,rail,feeder,export,customs,,,,,Atlantica,,MSC,ATL
VWFK1172948,40,reefer,full,light,truck,feeder,export,,,,,,Atlantica,,MSC,ATL
ISAQ5212314,40,reefer,full,medium,rail,feeder,export,seal,,,,,Atlantica,,MSC,ATL
GLAP1886915,40,reefer,full,medium,feeder,feeder,waterside_transshipment,,,,,,Atlantica,,MSC,ATL
IDLS2621875,40,reefer,full,heavy,truck,feeder,export,,,,,,Atlantica,,MSC,ATL
DENS9528594,40,reefer,empty,heavy,rail,feeder,export,,,,,,Atlantica,,MSC,ATL
QDJR2531892,40,reefer,empty,light,rail,feeder,export,,,,,,Atlantica,,MSC,ATL
QDJW6438485,40,reefer,empty,light,deep_sea,feeder,waterside_transshipment,,,,,,Atlantica,,MSC,ATL
WXDU6782373,40,reefer,full,medium,deep_sea,feeder,waterside_transshipment,strip,,,,,Atlantica,,MSC,ATL
KUJN5363417,40,reefer,full,light,truck,feeder,export,,,,,,Atlantica,,MSC,ATL
NXVW9882877,40,reefer,full,medium,deep_sea,feeder,waterside_transshipment,strip,,,,,Atlantica,,MSC,ATL
QSIT5173674,20,reefer,full,medium,deep_sea,feeder,waterside_transshipment,customs,,,,,Atlantica,,MSC,ATL
RXFF1691211,40,reefer,full,light,rail,feeder,export,,,,,,Atlantica,,MSC,ATL
LTXN3148632,20,hazardous,full,light,feeder,feeder,waterside_transshipment,seal,,,,,Atlantica,,MSC,ATL
AELX4425231,20,reefer,full,medium,deep_sea,feeder,waterside_transshipment,stuff,,,,,Atlantica,,MSC,ATL
XAHF8579222,20,reefer,full,light,truck,feeder,export,seal,,,,,Atlantica,,MSC,ATL
GZXP8645189,40,hazardous,full,medium,feeder,feeder,waterside_transshipment,strip,,,,,Atlantica,,MSC,ATL
RQKS8751217,40,reefer,empty,medium,feeder,feeder,waterside_transshipment,stuff,,,,,Atlantica,,MSC,ATL
RSBC4516179,20,reefer,full,medium,feeder,feeder,waterside_transshipment,stuff,,,,,Atlantica,,MSC,ATL
NPJQ2257533,40,reefer,full,light,rail,feeder,export,,,,,,Atlantica,,MSC,ATL
TZLN3818522,40,reefer,empty,medium,deep_sea,feeder,waterside_transshipment,washing,,,,,Atlantica,,MSC,ATL
UIJZ2529282,20,reefer,full,medium,rail,feeder,export,,,,,,Atlantica,,MSC,ATL
HLDR3774238,20,reefer,full,heavy,deep_sea,feeder,waterside_transshipment,,,,,,Atlantica,,MSC,ATL
HWQI4833619,20,hazardous,empty,light,deep_sea,feeder,waterside_transshipment,strip,,,,,Atlantica,,MSC,ATL
RURX9461431,40,reefer,full,medium,feeder,rail,import,washing,Atlantica,,MSC,ATL,,,,
PWYD5433193,40,reefer,full,medium,feeder,truck,import,,Atlantica,,MSC,ATL,,,,
AONX9213149,20,reefer,full,light,feeder,rail,import,seal,Atlantica,,MSC,ATL,,,,
IJBR5146956,40,reefer,empty,heavy,feeder,rail,import,,Atlantica,,MSC,ATL,,,,
WAEB7939887,20,reefer,empty,medium,feeder,rail,import,,Atlantica,,MSC,ATL,,,,
UXDY5815288,40,reefer,full,medium,feeder,truck,import,,Atlantica,,MSC,ATL,,,,
EABT2321958,40,reefer,full,heavy,feeder,rail,import,seal,Atlantica,,MSC,ATL,,,,
IWJO9219992,40,hazardous,full,light,feeder,truck,import,,Atlantica,,MSC,ATL,,,,
SCER8879171,40,reefer,full,medium,feeder,rail,import,customs,Atlantica,,MSC,ATL,,,,
SCQD9157126,40,reefer,full,medium,feeder,rail,import,seal,Atlantica,,MSC,ATL,,,,
UDBL2243433,40,reefer,full,medium,feeder,rail,import,,Atlantica,,MSC,ATL,,,,
CNUN7663619,40,reefer,full,light,feeder,rail,import,,Atlantica,,MSC,ATL,,,,
FMXS9817267,20,reefer,full,medium,feeder,rail,import,washing,Atlantica,,MSC,ATL,,,,
HQEM7353541,40,reefer,empty,medium,feeder,rail,import,,Atlantica,,MSC,ATL,,,,
FVNY4911159,40,reefer,full,medium,feeder,truck,import,customs,Atlantica,,MSC,ATL,,,,
EZDT7276946,20,reefer,full,medium,feeder,truck,import,strip,Atlantica,,MSC,ATL,,,,
MSYR6984472,40,reefer,full,medium,feeder,deep_sea,waterside_transshipment,,Atlantica,,MSC,ATL,,,,
VSQZ6222692,20,reefer,full,light,feeder,truck,import,washing,Atlantica,,MSC,ATL,,,,
MHKY4675978,20,hazardous,empty,light,feeder,rail,import,customs,Atlantica,,MSC,ATL,,,,
BDOO3911745,40,reefer,full,medium,feeder,deep_sea,waterside_transshipment,,Atlantica,,MSC,ATL,,,,
MIXM2148225,20,reefer,full,light,feeder,truck,import,stuff,Atlantica,,MSC,ATL,,,,
JKDF5385663,20,reefer,full,light,feeder,feeder,waterside_transshipment,washing,Atlantica,,MSC,ATL,,,,
JFFC3811479,40,reefer,full,light,feeder,rail,import,strip,Atlantica,,MSC,ATL,,,,
IUMV6155462,40,reefer,full,light,feeder,rail,import,customs,Atlantica,,MSC,ATL,,,,
BOZK4945296,20,reefer,empty,light,feeder,rail,import,washing,Atlantica,,MSC,ATL,,,,
TXQV6336333,40,reefer,full,medium,feeder,rail,import,seal,Atlantica,,MSC,ATL,,,,
DCSZ2993578,20,reefer,full,heavy,feeder,truck,import,strip,Atlantica,,MSC,ATL,,,,
IATQ3959637,40,reefer,full,light,feeder,deep_sea,waterside_transshipment,stuff,Atlantica,,MSC,ATL,,,,
YPTD2442286,40,reefer,empty,light,feeder,truck,import,,Atlantica,,MSC,ATL,,,,
DWWF7534374,40,hazardous,full,light,feeder,feeder,waterside_transshipment,customs,Atlantica,,MSC,ATL,,,,
EGTC1561769,40,hazardous,full,light,feeder,rail,import,washing,Atlantica,,MSC,ATL,,,,
PQCP3924763,40,reefer,full,light,feeder,deep_sea,waterside_transshipment,washing,Atlantica,,MSC,ATL,,,,
VEXV3266131,20,reefer,full,heavy,feeder,rail,import,strip,Atlantica,,MSC,ATL,,,,
LTSG7922762,40,reefer,full,heavy,feeder,feeder,waterside_transshipment,,Atlantica,,MSC,ATL,,,,
WHVZ6458285,40,reefer,full,light,feeder,rail,import,washing,Atlantica,,MSC,ATL,,,,
LMWJ8366192,40,reefer,full,light,feeder,feeder,waterside_transshipment,,Atlantica,,MSC,ATL,,,,
AJQB1832345,40,reefer,full,heavy,feeder,rail,import,stuff,Atlantica,,MSC,ATL,,,,
XVEA7322659,20,reefer,empty,medium,feeder,deep_sea,waterside_transshipment,,Atlantica,,MSC,ATL,,,,
ABOQ9577632,40,reefer,full,heavy,feeder,truck,import,,Atlantica,,MSC,ATL,,,,
MSUD2791786,40,reefer,full,light,feeder,rail,import,strip,Atlantica,,MSC,ATL,,,,
YEXP3664945,20,reefer,full,medium,feeder,truck,import,,Atlantica,,MSC,ATL,,,,
MWFD2187821,20,reefer,full,heavy,deep_sea,deep_sea,waterside_transshipment,,,,,,Aquamarin,,XLM,ABC
DTGC7852458,40,reefer,full,medium,feeder,deep_sea,waterside_transshipment,,,,,,Aquamarin,,XLM,ABC
LEBT1793368,40,reefer,full,heavy,rail,deep_sea,export,strip,,,,,Aquamarin,,XLM,ABC
SRQO7418979,20,reefer,full,medium,rail,deep_sea,export,customs,,,,,Aquamarin,,XLM,ABC
GOFZ6898255,40,reefer,full,light,deep_sea,deep_sea,waterside_transshipment,seal,,,,,Aquamarin,,XLM,ABC
DTHT6191952,40,reefer,full,medium,rail,deep_sea,export,strip,,,,,Aquamarin,,XLM,ABC
HIKA7438149,40,reefer,full,medium,truck,deep_sea,export,seal,,,,,Aquamarin,,XLM,ABC
BGEY2547986,40,reefer,full,light,rail,deep_sea,export,customs,,,,,Aquamarin,,XLM,ABC
PBEH7126531,40,reefer,full,heavy,rail,deep_sea,export,,,,,,Aquamarin,,XLM,ABC
GIUP2377649,40,reefer,empty,light,rail,deep_sea,export,seal,,,,,Aquamarin,,XLM,ABC
XADI6316229,40,reefer,empty,medium,deep_sea,deep_sea,waterside_transshipment,,,,,,Aquamarin,,XLM,ABC
AHFK6557863,20,reefer,full,medium,deep_sea,deep_sea,waterside_transshipment,seal,,,,,Aquamarin,,XLM,ABC
YXXX5968353,20,reefer,full,medium,truck,deep_sea,export,,,,,,Aquamarin,,XLM,ABC
SPKO8348481,40,reefer,full,heavy,deep_sea,deep_sea,waterside_transshipment,,,,,,Aquamarin,,XLM,ABC
NFWK8515749,40,reefer,full,heavy,rail,deep_sea,export,stuff,,,,,Aquamarin,,XLM,ABC
IHRO2648727,40,reefer,full,light,rail,deep_sea,export,,,,,,Aquamarin,,XLM,ABC
WWJT5662636,40,reefer,full,medium,rail,deep_sea,export,washing,,,,,Aquamarin,,XLM,ABC
QZHN7728185,20,reefer,full,light,truck,deep_sea,export,,,,,,Aquamarin,,XLM,ABC
OJPP1365674,40,hazardous,full,medium,deep_sea,deep_sea,waterside_transshipment,stuff,,,,,Aquamarin,,XLM,ABC
YJMT6533639,40,reefer,full,medium,rail,deep_sea,export,,,,,,Aquamarin,,XLM,ABC
QUNV8926745,20,reefer,empty,light,rail,deep_sea,export,,,,,,Aquamarin,,XLM,ABC
XTOK4497755,40,reefer,full,heavy,rail,deep_sea,export,seal,,,,,Aquamarin,,XLM,ABC
